#,company_name,substance_name,cas_number,company_id
3706,Cenik Chemicals,Coconut Oil Refined,8001-31-8,26063
3707,Dominik Georg Luh Technografit GmbH,"Coke (petroleum), calcined",64743-05-1,2903
3708,AQUANOVA AG,Colecalciferol,67-97-0,60949
3709,Cenik Chemicals,Colecalciferol,67-97-0,26063
3710,Foodcom S.A.,Collagen,9007-34-5,61860
3711,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Combretastatin A4,117048-59-6,17191
3712,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Combretastatin A4 Disodium Phosphate (Ca4P),168555-66-6,17191
3713,Cenik Chemicals,Copper,7440-50-8,26063
3714,Topcopper,Copper,7440-50-8,62220
3715,Cenik Chemicals,Copper Bromide,7787-70-4,26063
3716,Cenik Chemicals,Copper Disodium Edta,14025-15-1,26063
3717,S. Goldmann GmbH & Co. KG,Copper Disodium Edta,14025-15-1,61702
3718,Cenik Chemicals,Copper(II) Acetate,142-71-2,26063
3719,Cenik Chemicals,Copper(II) Chloride,7447-39-4,26063
3720,Foodcom S.A.,Copper(II) Chloride,7447-39-4,61860
3721,Cenik Chemicals,Copper (II) Chloride Dihydrate,10125-13-0,26063
3722,Cenik Chemicals,Copper(ii) Trifluoromethanesulfonate,34946-82-2,26063
3723,Cenik Chemicals,Copper Iodide,7681-65-4,26063
3724,INFINIUM PHARMACHEM LIMITED,Copper Iodide,7681-65-4,734
3725,S. Goldmann GmbH & Co. KG,Copper Iodide,7681-65-4,61702
3726,Cenik Chemicals,Copper Oxide,1317-38-0,26063
3727,Chemist EU,Copper Oxide,1317-38-0,60558
3728,S. Goldmann GmbH & Co. KG,Copper Oxide,1317-38-0,61702
3729,Nickelhütte Aue GmbH,Copper Oxychloride,1332-65-6,39554
3730,S. Goldmann GmbH & Co. KG,Copper Oxychloride,1332-40-7,61702
3731,Bilgram Chemie GmbH,Copper Sulfate Pentahydrate,7758-99-8,61442
3732,Bortech,Copper Sulfate Pentahydrate,7758-99-8,60381
3733,Cenik Chemicals,Copper Sulfate Pentahydrate,7758-99-8,26063
3734,Foodcom S.A.,Copper Sulfate Pentahydrate,7758-99-8,61860
3735,Nickelhütte Aue GmbH,Copper Sulfate Pentahydrate,7758-99-8,39554
3736,Yelken Kimya Ith. Ihr. San. ve Tic. Ltd. Sti.,Copper Sulfate Pentahydrate,7758-99-8,21534
3737,BG AGROCHEM COMPANY LIMITED,Copper Sulphate,7758-98-7,60683
3738,Cenik Chemicals,Copper Sulphate,7758-98-7,26063
3739,HRS KİMYA,Copper Sulphate,7758-98-7,62013
3740,"Zhejiang ZETian Fine Chemicals Co.,Ltd",CPCPON,123989-29-7,17191
3741,S. Goldmann GmbH & Co. KG,Crotonic Acid,107-93-7,61702
3742,AQUANOVA AG,Curcumin,458-37-7,60949
3743,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Curcumin,458-37-7,17191
3744,Cenik Chemicals,Cyanamide,420-04-2,26063
3745,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyaniminothiazolidine,26364-65-8,17191
3746,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyanomethylazanium Chloride,6011-14-9,17191
3747,Cenik Chemicals,(cyanomethyl)triphenylphosphonium chloride,4336-70-3,26063
3748,Cenik Chemicals,Cyanuric Acid,108-80-5,26063
3749,Cenik Chemicals,Cyanuric Chloride,108-77-0,26063
3750,Cenik Chemicals,Cyclen,294-90-6,26063
3751,Cenik Chemicals,Cyclobenzaprine Hydrochloride,6202-23-9,26063
3752,Cenik Chemicals,"Cyclobutane-1,1-dicarboxylic Acid",5445-51-2,26063
3753,"Zhejiang ZETian Fine Chemicals Co.,Ltd","Cyclobutane-1,1-dicarboxylic Acid",5445-51-2,17191
3754,"Zhejiang ZETian Fine Chemicals Co.,Ltd","Cyclobutane-1,1-Diyldimethanol",4415-73-0,17191
3755,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyclobutanecarbonyl Chloride,5006-22-4,17191
3756,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyclobutanecarboxaldehyde,2987-17-9,17191
3757,Cenik Chemicals,Cyclobutanecarboxamide,1503-98-6,26063
3758,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyclobutanecarboxamide,1503-98-6,17191
3759,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyclobutanecarboxylic Acid,3721-95-7,17191
3760,Cenik Chemicals,Cyclobutanone,1191-95-3,26063
3761,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyclobutanone,1191-95-3,17191
3762,Cenik Chemicals,Cyclobutylamine,2516-34-9,26063
3763,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyclobutylamine,2516-34-9,17191
3764,Cenik Chemicals,Cyclobutyl Bromide,4399-47-7,26063
3765,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyclobutyl Bromide,4399-47-7,17191
3766,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyclobutylmethanol,4415-82-1,17191
3767,Cenik Chemicals,Cycloheptanone,502-42-1,26063
3768,Cenik Chemicals,Cycloheptylamine,5452-35-7,26063
3769,Cenik Chemicals,Cyclohexane,110-82-7,26063
3770,Count Energy Distribution Ltd,Cyclohexane,110-82-7,102
3771,Equilex Chemicals B.V.,Cyclohexane,110-82-7,1678
3772,solvadis distribution gmbh,Cyclohexane,110-82-7,11397
3773,Cenik Chemicals,Cyclohexanecarbonitrile,766-05-2,26063
3774,Cenik Chemicals,Cyclohexanecarbonyl Chloride,2719-27-9,26063
3775,"Zhejiang ZETian Fine Chemicals Co.,Ltd","Cyclohexanecarboxylic Acid, 3-Hydroxy-",606488-94-2,17191
3776,Cenik Chemicals,Cyclohexanemethanol,100-49-2,26063
3777,Cenik Chemicals,"Cyclohexanol, 1-[2-Amino-1-(4-Methoxyphenyl)Ethyl]-, Hydrochloride (1:1)",130198-05-9,26063
3778,Cenik Chemicals,Cyclohexanone,108-94-1,26063
3779,Mikro Teknik Kimyevi Maddeler Lab. Malz. Cihazları San. ve Tic. Ltd Sti.,Cyclohexanone,108-94-1,19413
3780,Morkim Kimya,Cyclohexanone,108-94-1,60927
3781,Ravago Chemicals Austria GmbH,Cyclohexanone,108-94-1,18682
3782,solvadis distribution gmbh,Cyclohexanone,108-94-1,11397
3783,Cenik Chemicals,Cyclohexene,110-83-8,26063
3784,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyclohexene,110-83-8,17191
3785,Cenik Chemicals,Cyclohexylamine,108-91-8,26063
3786,Chemist EU,Cyclohexylamine,108-91-8,60558
3787,Cenik Chemicals,Cyclohexyldimethylamine,98-94-2,26063
3788,Cenik Chemicals,Cyclohexylethanol,4442-79-9,26063
3789,Cenik Chemicals,Cyclohexylhydrazine Hydrochloride,24214-73-1,26063
3790,Cenik Chemicals,CYCLOHEXYLISOCYANATE,3173-53-3,26063
3791,Cenik Chemicals,Cyclohexyl Isothiocyanate,1122-82-3,26063
3792,Cenik Chemicals,Cyclohexyl phenyl ketone,712-50-5,26063
3793,Cenik Chemicals,Cycloleucine,52-52-8,26063
3794,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyclooctanone,502-49-8,17191
3795,Cenik Chemicals,Cyclopentadecanone,502-72-7,26063
3796,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyclopentadiene,542-92-7,17191
3797,"Zhejiang ZETian Fine Chemicals Co.,Ltd","Cyclopentane-1,1-diacetic Acid",16713-66-9,17191
3798,"Zhejiang ZETian Fine Chemicals Co.,Ltd","Cyclopentane-1,1-diacetic Anhydride",5662-95-3,17191
3799,Cenik Chemicals,Cyclopentanecarboxylic Acid,3400-45-1,26063
3800,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyclopentanecarboxylic Acid,3400-45-1,17191
3801,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyclopentanemethanol,3637-61-4,17191
3802,Cenik Chemicals,Cyclopentanone,120-92-3,26063
3803,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyclopentene,142-29-0,17191
3804,Cenik Chemicals,Cyclopentyl Methyl Ether,5614-37-9,26063
3805,S. Goldmann GmbH & Co. KG,Cyclopentyl Methyl Ether,5614-37-9,61702
3806,Cenik Chemicals,Cyclopentylphenylglycolic Acid,427-49-6,26063
3807,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyclopropanecarbonyl Chloride,4023-34-1,17191
3808,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyclopropanecarboxaldehyde,1489-69-6,17191
3809,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyclopropanesulfonamide,154350-29-5,17191
3810,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyclopropanesulfonyl Chloride,139631-62-2,17191
3811,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyclopropylacetic acid,5239-82-7,17191
3812,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyclopropyl Bromide,4333-56-6,17191
3813,Cenik Chemicals,Cyclopropylcarboxylic Acid,1759-53-1,26063
3814,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyclopropylcarboxylic Acid,1759-53-1,17191
3815,Cenik Chemicals,Cyclopropylmethanol,2516-33-8,26063
3816,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyclopropylmethanol,2516-33-8,17191
3817,Cenik Chemicals,Cyclo Propyl Methyl Bromide,7051-34-5,26063
3818,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cyclo Propyl Methyl Bromide,7051-34-5,17191
3819,Cenik Chemicals,"Cyclosiloxanes, Di-Me",69430-24-6,26063
3820,Cenik Chemicals,Cysteamine HCl,156-57-0,26063
3821,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Cysteamine HCl,156-57-0,17191
3822,Cenik Chemicals,Cystine,56-89-3,26063
3823,Cenik Chemicals,Cytosine,71-30-7,26063
3824,"Zhejiang ZETian Fine Chemicals Co.,Ltd",D-2-Bromophenylalanine,267225-27-4,17191
3825,"Zhejiang ZETian Fine Chemicals Co.,Ltd",D-2-Fluorophenylalanine,97731-02-7,17191
3826,Cenik Chemicals,D-2-Hydroxy-2-Phenylacetic Acid,17199-29-0,26063
3827,"Zhejiang ZETian Fine Chemicals Co.,Ltd",D-3-Bromocamphor-8-Sulfonic Acid Ammonium Salt,14575-84-9,17191
3828,"Zhejiang ZETian Fine Chemicals Co.,Ltd",D-3-Fluorophenylalanine,110117-84-5,17191
3829,"Zhejiang ZETian Fine Chemicals Co.,Ltd",D-4-Chlorophenylalanine,14091-08-8,17191
3830,"Zhejiang ZETian Fine Chemicals Co.,Ltd",D-4-Cyanophenylalanine,263396-44-7,17191
3831,"Zhejiang ZETian Fine Chemicals Co.,Ltd",D-4-Fluorophenylalanine,18125-46-7,17191
3832,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Dabigatran Etexilate Mesylate,872728-81-9,17191
3833,"Zhejiang ZETian Fine Chemicals Co.,Ltd",D-Alanine,338-69-2,17191
3834,Cenik Chemicals,D-Alaninol,35320-23-1,26063
3835,"Zhejiang ZETian Fine Chemicals Co.,Ltd",D-Allylglycine,108412-04-0,17191
3836,"Zhejiang ZETian Fine Chemicals Co.,Ltd",DARUNAVIR ETHANOLATE,635728-49-3,17191
3837,Cenik Chemicals,D(+)-Biotin,58-85-5,26063
3838,Cenik Chemicals,DCHQ,21873-52-9,26063
3839,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Decahydroquinoline,767-92-0,17191
3840,Bilgram Chemie GmbH,"Decan-1-ol, ethoxylated",26183-52-8,61442
3841,Cenik Chemicals,Decan-4-olide,706-14-9,26063
3842,Cenik Chemicals,Decanal,112-31-2,26063
3843,Cenik Chemicals,Decyloxirane,2855-19-8,26063
3844,Cenik Chemicals,Decyltrimethoxysilane,5575-48-4,26063
3845,"Zhejiang ZETian Fine Chemicals Co.,Ltd",DEM,56309-94-5,17191
3846,Galvachem Chemiehandelsges mbH,Denatonium Benzoate,3734-33-6,60468
3847,Cenik Chemicals,Desloratadine,100643-71-8,26063
3848,Cenik Chemicals,Dess-Martin Periodinane,87413-09-0,26063
3849,INFINIUM PHARMACHEM LIMITED,Dess-Martin Periodinane,87413-09-0,734
3850,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Detomidine Hydrochloride,90038-01-0,17191
3851,Cenik Chemicals,Dexamethasone 21-(disodium phosphate),2392-39-4,26063
3852,Cenik Chemicals,Dexlansoprazole,138530-94-6,26063
3853,Cellco Chemicals S.A.,Dexpanthenol,81-13-0,33449
3854,Cenik Chemicals,Dextromethorphan,125-71-3,26063
3855,Carolus Chemical GmbH,"D-Glucopyranose, Oligomers, Decyl Octyl Glycosides",68515-73-1,22769
3856,Cenik Chemicals,D-Glucosamine Hydrochloride,66-84-2,26063
3857,Cenik Chemicals,"D-Glucose, 4-O-β-D-Galactopyranosyl-, Hydrate (1:1)",64044-51-5,26063
3858,Cenik Chemicals,D-Glucose-6-phosphate Disodium Salt,3671-99-6,26063
3859,Cenik Chemicals,"D-Glucuro-3,6-lactone",32449-92-6,26063
3860,"Zhejiang ZETian Fine Chemicals Co.,Ltd","D-Glycero-D-Gulo-Dec-1-Enitol, 4,7-Anhydro-1,2,3,8-Tetradeoxy-6-O-(Phenylmethyl)-, 9,10-Dibenzoate",546141-24-6,17191
3861,Equilex Chemicals B.V.,Diacetone Alcohol,123-42-2,1678
3862,Mikro Teknik Kimyevi Maddeler Lab. Malz. Cihazları San. ve Tic. Ltd Sti.,Diacetone Alcohol,123-42-2,19413
3863,Ravago Chemicals Austria GmbH,Diacetone Alcohol,123-42-2,18682
3864,Cenik Chemicals,Diallylamine,124-02-7,26063
3865,Cenik Chemicals,Diallyl carbonate,15022-08-9,26063
3866,Cenik Chemicals,Diallyl Phthalate,131-17-9,26063
3867,Cenik Chemicals,Diaminobutane,110-60-1,26063
3868,Cenik Chemicals,Diaminoethane,107-15-3,26063
3869,Mikro Teknik Kimyevi Maddeler Lab. Malz. Cihazları San. ve Tic. Ltd Sti.,Diaminoethane,107-15-3,19413
3870,S. Goldmann GmbH & Co. KG,Diammonium EDTA,20824-56-0,61702
3871,2M-SOLUTION GmbH,Diammonium Hexanitratocerate,16774-21-3,60458
3872,Cenik Chemicals,Diammonium Hexanitratocerate,16774-21-3,26063
3873,S. Goldmann GmbH & Co. KG,Diammonium Hexanitratocerate,16774-21-3,61702
3874,Cenik Chemicals,"Diammonium Hydrogen 2-Hydroxypropane-1,2,3-tricarboxylate",3012-65-5,26063
3875,S. Goldmann GmbH & Co. KG,"Diammonium Hydrogen 2-Hydroxypropane-1,2,3-tricarboxylate",3012-65-5,61702
3876,BG AGROCHEM COMPANY LIMITED,Diammonium Hydrogenorthophosphate,7783-28-0,60683
3877,Bilgram Chemie GmbH,Diammonium Hydrogenorthophosphate,7783-28-0,61442
3878,Bortech,Diammonium Hydrogenorthophosphate,7783-28-0,60381
3879,Cenik Chemicals,Diammonium Hydrogenorthophosphate,7783-28-0,26063
3880,Mikro Teknik Kimyevi Maddeler Lab. Malz. Cihazları San. ve Tic. Ltd Sti.,Diammonium Hydrogenorthophosphate,7783-28-0,19413
3881,Perchemicals Kimya Dis Ticaret Ltd Sti,Diammonium Hydrogenorthophosphate,7783-28-0,60022
3882,S. Goldmann GmbH & Co. KG,"Diammonium [N,N-Bis[2-[bis(carboxymethyl)amino]ethyl]glycinato(5-)]ferrate(2-)",85959-68-8,61702
3883,S. Goldmann GmbH & Co. KG,"Diammonium [[N,N'-ethylenebis[N-(carboxylatomethyl)glycinato]](4-)-N,N',O,O',ON,ON']zincate(2-)",67859-51-2,61702
3884,S. Goldmann GmbH & Co. KG,"Diammonium [[N,N'-ethylenebis[N-(carboxymethyl)glycinato]](4-)-N,N',O,O',ON,ON']cuprate(2-)",67989-88-2,61702
3885,S. Goldmann GmbH & Co. KG,"Diammonium [[N,N'-ethylenebis[N-(carboxymethyl)glycinato]](4-)-N,N',O,O',ON,ON']hydroxyferrate(2-)",68413-60-5,61702
3886,Count Energy Distribution Ltd,Diantimony Trioxide,1309-64-4,102
3887,Mars Kimya,Diantimony Trioxide,1309-64-4,62127
3888,S. Goldmann GmbH & Co. KG,Diantimony Trioxide,1309-64-4,61702
3889,Adakem Chemicals Ltd,Dibasic Esters,95481-62-2,38275
3890,Cenik Chemicals,Dibasic Esters,95481-62-2,26063
3891,Cenik Chemicals,Dibasic Potassium Phosphate,7758-11-4,26063
3892,Cenik Chemicals,Dibenzo-18-crown-6,14187-32-7,26063
3893,Cenik Chemicals,Dibenzofuran,132-64-9,26063
3894,widmann solutions GmbH,Di(benzothiazol-2-yl) Disulphide,120-78-5,11682
3895,Cenik Chemicals,(-)-Dibenzoyl-L-tartaric Acid,62708-56-9,26063
3896,Cenik Chemicals,Dibenzoyl-L-Tartaric Acid,2743-38-6,26063
3897,Cenik Chemicals,Dibenzoyl Peroxide,94-36-0,26063
3898,Cenik Chemicals,Dibenzylamine,103-49-1,26063
3899,Cenik Chemicals,"Dibenzyl N,N-Diisopropylphosphoramidite",108549-23-1,26063
3900,"Zhejiang ZETian Fine Chemicals Co.,Ltd","Dibenzyl N,N-Diisopropylphosphoramidite",108549-23-1,17191
3901,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Dibenzyl Phosphite,17176-77-1,17191
3902,Cenik Chemicals,Dibromoborane Dimethyl Sulfide,55671-55-1,26063
3903,Cenik Chemicals,Dibromoethane,106-93-4,26063
3904,Cenik Chemicals,Dibucaine,85-79-0,26063
3905,Cenik Chemicals,Dibutylamine,111-92-2,26063
3906,Cenik Chemicals,Dibutyldiglycol,112-73-2,26063
3907,Adakem Chemicals Ltd,Dibutyl Maleate,105-76-0,38275
3908,NOVİNİ KİMYA LİMİTED ŞİRKETİ,Dibutyl Maleate,105-76-0,62443
3909,Adakem Chemicals Ltd,Dibutyl Phthalate (DBP),84-74-2,38275
3910,Cenik Chemicals,Dibutyltin Diacetate,1067-33-0,26063
3911,Cenik Chemicals,Dibutyltin Dilaurate,77-58-7,26063
3912,Cenik Chemicals,Dibutyltin Maleate,78-04-6,26063
3913,Cenik Chemicals,Dibutyltin Oxide,818-08-6,26063
3914,HRS KİMYA,Dicalcium Diphosphate,7790-76-3,62013
3915,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Dichlobenil,1194-65-6,17191
3916,Cenik Chemicals,Dichloro Acetic Acid,79-43-6,26063
3917,Cenik Chemicals,Dichloroacetyl Chloride,79-36-7,26063
3918,Cenik Chemicals,dichlorodifluoromethane,75-71-8,26063
3919,Cenik Chemicals,Dichloro(dimethyl)silane,75-78-5,26063
3920,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Dichloroglyoxime,2038-44-0,17191
3921,INFINIUM PHARMACHEM LIMITED,(Dichloroiodo)-benzene,932-72-9,734
3922,Cenik Chemicals,Dichloro(methyl)phenylsilane,149-74-6,26063
3923,Cenik Chemicals,Dichloromethylvinylsilane,124-70-9,26063
3924,Cenik Chemicals,Dichlorophen,97-23-4,26063
3925,Cenik Chemicals,Dicopper Citrate,866-82-0,26063
3926,Cenik Chemicals,Dicopper Oxide,1317-39-1,26063
3927,Cenik Chemicals,Dicyandiamide,461-58-5,26063
3928,Mikro Teknik Kimyevi Maddeler Lab. Malz. Cihazları San. ve Tic. Ltd Sti.,Dicyandiamide,461-58-5,19413
3929,Cenik Chemicals,Dicyclohexylamine,101-83-7,26063
3930,Cenik Chemicals,Dicyclohexylcarbodiimide,538-75-0,26063
3931,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Dicyclohexylcarbodiimide,538-75-0,17191
3932,Cenik Chemicals,Dicyclohexyl ketone,119-60-8,26063
3933,Equilex Chemicals B.V.,Dicyclopentadiene (DCPD),77-73-6,1678
3934,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Dicyclopentadiene (DCPD),77-73-6,17191
3935,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Dicyclopropyldisulfide,68846-57-1,17191
3936,Cenik Chemicals,Didodecylamine,3007-31-6,26063
3937,Bortech,Diethanolamine,111-42-2,60381
3938,BRC PLUS DIS TICARET VE DANISMANLIK HIZMETLERI LIMITED SIRKETI,Diethanolamine,111-42-2,38076
3939,Cenik Chemicals,Diethanolamine,111-42-2,26063
3940,Chemist EU,Diethanolamine,111-42-2,60558
3941,Equilex Chemicals B.V.,Diethanolamine,111-42-2,1678
3942,Mikro Teknik Kimyevi Maddeler Lab. Malz. Cihazları San. ve Tic. Ltd Sti.,Diethanolamine,111-42-2,19413
3943,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Diethoxyacetonitrile,6136-93-2,17191
3944,Cenik Chemicals,Diethoxydimethylsilane,78-62-6,26063
3945,Cenik Chemicals,(Diethoxymethylsilyl)Benzene,775-56-4,26063
3946,Cenik Chemicals,(diethoxyphosphoryl)acetic acid,3095-95-2,26063
3947,Cenik Chemicals,"Diethyl 1,1-Cyclobutanedicarboxylate",3779-29-1,26063
3948,"Zhejiang ZETian Fine Chemicals Co.,Ltd","Diethyl 1,1-Cyclobutanedicarboxylate",3779-29-1,17191
3949,"Zhejiang ZETian Fine Chemicals Co.,Ltd","Diethyl 1,1-Cyclopropanedicarboxylate",1559-02-0,17191
3950,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Diethyl 1-Boc-Azetidine-3-Dicarboxylate,1011479-75-6,17191
3951,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Diethyl 4-Oxopimelate,6317-49-3,17191
3952,Cenik Chemicals,Diethyl Acetamidomalonate,1068-90-2,26063
3953,Cenik Chemicals,Diethyl Acetylenedicarboxylate,762-21-0,26063
3954,Cenik Chemicals,Diethyl Allylphosphonate,1067-87-4,26063
3955,Cenik Chemicals,Diethylamine,109-89-7,26063
3956,Chemist EU,Diethylamine,109-89-7,60558
3957,Cenik Chemicals,Diethylamine Hydrochloride,660-68-4,26063
3958,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Diethyl aminomalonate hydrochloride,13433-00-6,17191
3959,Cenik Chemicals,(diethylamino)sulphur trifluoride,38078-09-0,26063
3960,Cenik Chemicals,Diethyl Azodicarboxylate,1972-28-7,26063
3961,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Diethyl Azodicarboxylate,1972-28-7,17191
3962,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Diethyl benzhydrylphosphonate,27329-60-8,17191
3963,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Diethyl (Chloromethyl)Phosphonate,3167-63-3,17191
3964,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Diethyl Chlorophosphate,814-49-3,17191
3965,Cenik Chemicals,Diethyl Cyanomethylphosphonate,2537-48-6,26063
3966,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Diethyl Cyanomethylphosphonate,2537-48-6,17191
3967,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Diethyl Disulfide,110-81-6,17191
3968,Bortech,Diethylene Glycol,111-46-6,60381
3969,Cenik Chemicals,Diethylene Glycol,111-46-6,26063
3970,Count Energy Distribution Ltd,Diethylene Glycol,111-46-6,102
3971,Jebsen & Jessen Chemicals GmbH,Diethylene Glycol,111-46-6,60045
3972,Mikro Teknik Kimyevi Maddeler Lab. Malz. Cihazları San. ve Tic. Ltd Sti.,Diethylene Glycol,111-46-6,19413
3973,Morkim Kimya,Diethylene Glycol,111-46-6,60927
3974,NOVİNİ KİMYA LİMİTED ŞİRKETİ,Diethylene Glycol,111-46-6,62443
3975,Perchemicals Kimya Dis Ticaret Ltd Sti,Diethylene Glycol,111-46-6,60022
3976,POLSKI KONCERN NAFTOWY ORLEN S.A.,Diethylene Glycol,111-46-6,41752
3977,Ravago Chemicals Austria GmbH,Diethylene Glycol,111-46-6,18682
3978,Scandichem DK ApS,Diethylene Glycol,111-46-6,63546
3979,SIMP - Importazione Materie Prime S.p.A.,Diethylene Glycol,111-46-6,14467
3980,Carolus Chemical GmbH,Diethylene Glycol Monodecyl Ether,23238-41-7,22769
3981,Cenik Chemicals,Diethylene Glycol Monoethyl Ether,111-90-0,26063
3982,Count Energy Distribution Ltd,Diethylene Glycol Monoethyl Ether,111-90-0,102
3983,Bilgram Chemie GmbH,Diethylene Glycol Monomethyl Ether,111-77-3,61442
3984,Cenik Chemicals,Diethylene Glycol Monomethyl Ether,111-77-3,26063
3985,Cenik Chemicals,Diethylenetriamine Penta(methylene Phosphonic Acid) Heptasodium Salt,68155-78-2,26063
3986,Cenik Chemicals,"Diethylenetriaminepenta (Methylenephosphonic Acid), Sodium Salt",22042-96-2,26063
3987,Cenik Chemicals,Diethyl Ethoxymethylenemalonate,87-13-8,26063
3988,Cenik Chemicals,Diethylethylene Diamine,100-36-7,26063
3989,Cenik Chemicals,Diethyl Fluoromalonate,685-88-1,26063
3990,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Diethyl Fluoromalonate,685-88-1,17191
3991,Cenik Chemicals,Diethyl L-Tartrate,87-91-2,26063
3992,Cenik Chemicals,Diethyl Malonate,105-53-3,26063
3993,KH Boddin GmbH,Diethyl Malonate,105-53-3,63076
3994,S. Goldmann GmbH & Co. KG,Diethyl Malonate,105-53-3,61702
3995,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Diethyl Malonate,105-53-3,17191
3996,Cenik Chemicals,Diethylmethoxyborane,7397-46-8,26063
3997,Cenik Chemicals,Diethylmethylamine,616-39-7,26063
3998,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Diethyl Methylmalonate,609-08-5,17191
3999,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Diethyl Oxalacetate Sodium Salt,40876-98-0,17191
4000,Cenik Chemicals,Diethyl Oxalate,95-92-1,26063
4001,Cenik Chemicals,Diethyl P-(2-Bromoethyl)Phosphonate,5324-30-1,26063
4002,Cenik Chemicals,Diethyl P-[(4-Chlorophenyl)Methyl]Phosphonate,39225-17-7,26063
4003,Cenik Chemicals,Diethyl phenylphosphonite,1638-86-4,26063
4004,Cenik Chemicals,Diethyl Phosphonate,78-38-6,26063
4005,Cenik Chemicals,Diethyl Phthalate,84-66-2,26063
4006,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Diethyl Pimelate,2050-20-6,17191
4007,Cenik Chemicals,Diethyl Succinate,123-25-1,26063
4008,Cenik Chemicals,Diethylsulfat,64-67-5,26063
4009,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Diethyl Tetradecanedioate,19812-63-6,17191
4010,Cenik Chemicals,Diglycolic Anhydride,4480-83-5,26063
4011,Cenik Chemicals,Diglyme,111-96-6,26063
4012,Cenik Chemicals,"(dihydro-3,3-diphenyl-3H-furan-2-ylidene)dimethylammonium bromide",37743-18-3,26063
4013,Cenik Chemicals,"Dihydro-4-(2-Methylpropyl)-2H-Pyran-2,6(3H)-Dione",185815-59-2,26063
4014,Cenik Chemicals,"Dihydro-4-Methyl-2H-Pyran-2,6(3H)-Dione",4166-53-4,26063
4015,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Dihydrocapsaicin,19408-84-5,17191
4016,Cenik Chemicals,Dihydrofuran-2(3H)-one,7331-52-4,26063
4017,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Dihydrofuran-3(2H)-One,22929-52-8,17191
4018,Cenik Chemicals,"Dihydrogen (Ethyl)[4-[4-[ethyl(3-sulphonatobenzyl)]amino]-2'-sulphonatobenzhydrylidene]cyclohexa-2,5-dien-1-ylidene](3-sulphonatobenzyl)ammonium, Disodium salt",3844-45-9,26063
4019,S. Goldmann GmbH & Co. KG,Dihydrogen [(ethylenedinitrilo)tetraacetato]nickelate,25481-21-4,61702
