,Spieler,Tore,Torvorlage,Progressive Pässe,Rückpässe,seitliche Pässe,lange Pässe,kurze Pässe,Dribbeln,Grätschen,Abfangen,Zweikämpfe,Blocks,Schüsse,Ballberührungen im 16er,erlittene Fouls,Flanken,clevere Pässe,Progressive Läufe,Besschleunigungen,erhaltene Pässe,Angriffsläufe,Fouls,Kmeans_4_clusters,Kmeans_8_clusters,k_medions_4_clusters,k_medions_8_clusters,Hierarchical_clustering_4_clusters,Hierarchical_clustering_8_clusters
1102,S. Lobotka,-0.733966433,-0.76218256,0.710514822,1.101191657,1.7107897,0.510738842,1.825675042,-0.30745534,-0.858570102,0.216373775,-1.660754585,-0.480810013,-1.21698602,-0.977927891,0.826059612,-1.101341031,-0.954557215,-0.275385984,0.077125464,1.884606457,-1.245962508,-0.79552191,3,5,2,6,0,0
1103,E. Hysaj,-0.36146522,-0.76218256,1.663041639,0.933733005,0.775010855,1.058536124,1.542230405,-0.110983104,-1.392832972,1.002031266,-1.457705158,-0.197441652,-0.982876169,-0.747860487,-0.060074589,0.81327998,0.647340598,1.216042829,1.555711735,1.661413214,0.434975516,-1.624673635,3,6,3,2,0,0
1104,C. Kouamé,1.811458521,0.713963016,-1.715733904,0.052694905,-0.879720606,-1.677381828,-1.00484295,0.221292603,-1.392832972,-0.996044694,1.44136525,-0.016491646,1.134080362,1.503686022,1.21333652,-0.478103037,-0.248474676,-0.551122651,-0.224540703,-0.949759089,0.959967625,1.021813093,1,2,1,1,3,1
1105,S. Castillejo,0.135203064,0.713963016,-0.665161904,0.802495488,0.217800264,-0.136079815,-0.047825261,1.101766799,-1.049747886,0.783660217,1.145420784,-0.337261352,0.943630227,1.03227431,0.690085754,1.49022597,0.303566555,0.744967912,0.399550814,0.25034367,1.751375651,-0.344567784,2,0,3,7,0,6
1106,E. Pulgar,0.507704276,1.030279925,0.058011443,0.060246907,0.630633059,0.28961884,0.39414729,-1.159675768,0.841036882,0.673824197,-0.650855163,0.410935646,-0.072449785,-1.162742724,-0.124469328,-0.175225115,-0.465593397,-1.317034924,-1.432214859,0.198720163,-0.001886819,0.079441828,3,1,0,4,0,4
1107,A. Duncan,-0.113131078,1.241157864,0.155108983,0.539403726,0.60113838,0.171087896,0.511255121,0.79527785,-0.233439032,-0.578458884,0.301727525,-0.779928951,0.471406777,-0.415994101,0.080270472,-0.136974027,1.613822835,0.323966747,0.256538465,0.638595096,1.490964025,0.079441828,2,0,3,3,1,5
1108,M. Rog,-0.485632291,-0.340426681,0.198021706,0.561123423,0.34922444,-0.342194281,0.57090838,0.57411446,1.461677487,0.054994211,1.068696807,1.067712326,0.090211507,-0.30717372,0.626328628,-0.466819873,0.233289812,1.129798375,1.332257167,0.175018553,-0.482167114,1.663737618,3,6,0,0,0,0
1109,P. Cutrone,1.68729145,0.292207137,-2.120723117,-0.499033388,-1.403641788,-2.243467532,-1.689175722,-0.245549217,-1.392832972,-1.765979926,0.68503128,-0.061162075,1.085781919,1.507489948,-0.108249497,-0.264194209,-0.488210242,-0.189543673,-0.224540703,-1.513621783,0.675023669,-0.553050041,1,2,1,1,3,1
1110,L. Pellegrini,-0.733966433,1.135718894,0.454966531,0.071532558,0.281917393,1.203422133,-0.154256585,0.893003166,-0.312555818,0.090789939,0.159810968,-0.578680996,-0.587599061,-0.542058181,-0.206817287,2.053511094,-0.465593397,1.166077849,0.13361132,0.365144044,-0.482167114,0.429761214,3,4,0,2,0,0
1111,R. Mandragora,-0.733966433,0.081329197,0.059645144,-0.063394092,0.271149128,0.427052858,0.11005513,-0.749746887,1.445352431,-0.055609075,-0.207376312,-0.016491646,1.077640503,0.145939689,-0.240355399,0.052179089,-0.333415322,-1.190470705,-1.239482813,0.066102769,0.233258178,0.673919477,3,1,0,4,0,4
1112,A. Rrahmani,-0.733966433,-0.445865651,0.899015567,-1.20685141,0.177179439,1.052382136,0.131907305,-1.002664849,-0.53245128,0.666794827,-0.381041199,1.907849193,0.065866517,-0.063256736,-1.039876767,-0.851851103,-0.398764495,0.00796075,-0.656307243,0.002763625,-0.828869567,0.24085102,0,7,2,6,2,2
1113,A. Pinamonti,0.445620741,-0.340426681,-1.785477681,0.156413317,-1.096006377,-1.314581217,-1.087405723,0.050260968,-0.285989875,-1.311720982,1.131331029,-1.042554489,0.820160577,1.225921535,1.081904815,-0.07182206,-0.749153746,-1.06971808,-0.713090414,-1.179451577,-0.189973999,0.205534987,1,2,1,1,3,1
1114,S. Walukiewicz,-0.733966433,-0.76218256,0.725369075,-1.504614502,0.824640486,0.224150937,0.497081119,-0.693819961,-0.618503239,0.551521043,-1.251743966,2.091370006,-1.713186856,-1.558032187,-1.901925711,-1.231051112,-0.875846318,0.597114962,-0.177083155,0.202086132,-1.36673312,-1.680836483,0,5,2,6,2,2
1115,J. Jankto,-0.237298149,0.924840955,-0.264443974,0.421375526,-0.430735049,-0.147606947,-0.443970497,-0.550474557,-1.082621803,-0.122487106,-1.831535859,-0.432533853,0.718672436,0.688704383,-0.711477221,1.164846342,0.616272061,0.117569118,0.820732083,-0.148963047,0.21429196,-0.385413182,2,4,3,3,1,5
1116,N. Domínguez,-0.733966433,0.503085076,0.29825976,0.457047259,0.835841197,0.298790658,0.706865685,-0.929156315,1.345816075,0.766816472,0.042640819,0.071752229,0.220022138,-0.520474367,-0.39575643,-0.466819873,1.18288312,-0.843670564,-0.830374155,0.325656331,0.788785164,1.150194037,3,1,0,0,0,0
1117,S. Fofana,-0.051047543,1.557474773,-0.492086384,1.350151807,0.359578268,-0.224280477,0.453401904,0.751169757,-1.251651392,-1.375168985,-0.510224899,-0.831438968,0.746762883,0.494426094,-0.672686032,-0.184908632,0.32087736,0.795228426,1.471944101,0.433787228,0.836361363,-0.957753528,2,0,3,3,1,5
1118,G. Villar,-0.733966433,-0.76218256,-0.027287392,-0.820082583,0.309909127,-0.819807283,0.25265531,0.169323224,-1.392832972,0.099658538,0.230545006,-1.042554489,-0.65199855,-0.278518215,0.72774267,-1.481641438,-1.262574105,-0.338463832,-0.492796512,-0.060493752,-0.189973999,1.797525042,3,1,0,4,0,4
1119,D. Rugani,-0.733966433,-0.76218256,1.120302396,-2.48940415,1.374113169,-0.400698391,1.126044855,-2.08592438,0.090625302,-0.132190399,-0.996180565,1.453612469,-0.374452586,-0.642250157,-1.958911794,-1.481641438,-1.262574105,-1.941260316,-1.639786563,0.817574313,-1.589372685,-0.426675378,0,7,2,6,2,2
1120,G. Ferrari,-0.733966433,-0.340426681,1.504490203,-1.554273958,1.718613757,0.396873378,1.593531327,-1.682502756,-0.339319278,0.540433632,-2.089906049,2.607134485,-0.964323357,-0.809097956,-0.770554652,-1.3168274,-1.146814807,-0.338463832,-1.103465705,1.556001143,-1.1871997,-0.772868293,0,5,2,6,2,2
1121,A. Izzo,-0.547715826,-0.76218256,1.099052589,-0.890621394,0.292627529,1.734363598,0.22175733,-0.875987644,-0.366283216,1.258729586,-0.510224899,2.061214433,-1.039376885,-0.597084786,0.155675082,-0.547236732,-0.603969539,-0.377049662,-0.322036898,0.190283491,-0.62630533,0.578017904,0,7,2,6,2,2
1122,Á. Berenguer,1.00437256,0.186768167,-0.195658042,0.719754462,-0.693471765,-0.310450878,-0.20538273,1.435877995,-0.984887233,-0.122487106,1.433561926,-0.779928951,0.690262167,0.854808538,0.944878618,0.554607883,1.920334249,1.722553502,1.660859424,-0.292612025,1.751375651,0.310571025,2,0,1,7,1,5
1123,S. Verdi,-0.237298149,1.873791682,-0.354200374,-0.180949153,0.127020267,0.460969032,-0.498686896,1.118551253,-0.677035729,-1.549900611,0.11189964,-1.042554489,1.142039991,0.327944187,1.048191108,1.461711205,0.768444098,0.363371532,0.89550799,-0.330511425,0.740511,-0.617749983,2,0,3,7,1,5
1124,C. Biraghi,-0.051047543,2.61186447,0.145781992,0.898860344,-0.105216054,0.675368344,-0.173728857,0.289755092,-0.53245128,0.130450679,-0.949071674,0.882719695,-0.635742194,-0.316819742,0.185349298,2.104038261,-0.954557215,-0.003255558,-0.208628556,0.337574446,0.641784701,-0.185191092,3,4,0,0,0,0
1125,M. Müldür,0.073119528,0.608524046,0.689747793,0.944366488,0.157267681,0.080941937,0.677632669,0.56266806,-0.130584353,1.25595722,-0.316006768,-1.042554489,-0.274339493,0.036085788,0.064975291,0.494314218,0.32087736,1.025470016,0.957991889,0.809208431,0.176028391,0.223231558,3,6,3,3,0,6
1126,E. Salcedo,0.011035993,-0.76218256,-0.872357018,-0.168530288,-0.841518745,-1.51676567,-0.989371305,0.76486057,0.49601597,-1.515653192,1.954070643,-0.432533853,1.355186466,1.406097532,0.715239238,1.502317627,0.913153656,-0.986738952,-0.81046926,-0.887966717,-0.577554367,1.550883965,1,2,1,1,1,5
1127,A. Barak,-0.051047543,-0.234987712,0.24587208,0.604008032,0.170091015,0.007759585,0.406247712,-0.017790848,-0.797035803,-0.065053119,0.082107341,-0.480810013,0.847137507,0.3895249,-0.634356655,0.127847929,0.53713907,1.040629828,0.229701417,0.451196259,0.326483388,-0.107798106,3,6,3,3,1,5
1128,A. Cornelius,3.363546907,-0.129548742,-1.430925914,-0.269641999,-1.061361277,-1.336016662,-1.214119547,-0.384762574,-1.183084198,-1.481873329,1.730032101,-1.042554489,1.281135285,1.398075692,0.752604799,-0.706193213,-0.186335881,-1.086632738,-0.751621085,-1.538697965,0.591288112,1.219794036,1,2,1,1,3,1
1129,Patric,-0.733966433,-0.76218256,1.354619963,-0.123512055,1.548875571,1.231685383,1.331978889,-1.254624413,-0.030587121,0.79705314,-1.654797344,1.316464775,-1.156367451,-1.594888286,-0.912769616,-0.455602887,0.030928202,0.128282861,-0.637642109,1.278481874,-0.601839568,-1.487587283,0,5,2,6,2,2
1130,M. Caldara,-0.733966433,0.186768167,-0.216405007,-2.060516304,1.270021124,-0.090655419,0.34857336,-1.437334284,0.299024453,1.154025055,-0.197289377,0.957481393,-0.786008826,-0.35588735,-0.770554652,-1.165096623,-1.262574105,-1.804000294,-1.407356609,-0.180555664,-1.589372685,1.007293651,0,7,2,6,0,4
1131,C. Pérez,0.135203064,3.771693136,-1.001295622,1.068580132,-0.207327934,-1.231169701,-0.10500342,0.927507914,-0.677035729,-0.703844134,0.230545006,-0.337261352,1.764736479,0.963210515,0.357870726,-0.606820698,-0.206903795,0.795228426,1.341202784,0.048184276,0.944768384,1.342132579,2,0,1,7,1,3
1132,M. Gabbia,-0.733966433,-0.76218256,1.155784181,-0.78290407,1.340543981,1.027565728,1.005715107,-2.08592438,0.114385579,0.355925585,-0.931864452,1.907849193,-0.945907468,-1.468824206,-1.333801331,-1.481641438,-1.262574105,-1.673549417,-1.639786563,0.791734671,-1.589372685,0.310571025,0,5,2,6,2,2
1133,M. Benassi,-0.237298149,0.081329197,-0.088196276,-0.031909299,-0.379494237,-0.057283119,-0.410032884,-0.938177367,0.742947193,-0.475821918,-0.780465825,-0.628292,0.603037461,0.532355738,-0.996947736,0.293569292,-0.603969539,-0.509917314,0.256538465,-0.171626011,0.724260943,1.247302034,3,1,0,0,0,4
1134,P. Lirola,-0.733966433,-0.445865651,0.405550783,0.10508878,-0.198757519,0.812987596,-0.166090802,0.419115725,-1.251651392,-0.141931894,-1.77886122,-0.243645848,-0.345436658,0.3895249,-1.763722964,1.096535843,0.179461869,1.216042829,1.165944836,0.111169023,0.557188016,-1.569280165,3,4,3,2,1,5
1135,K. Linetty,0.32145367,0.503085076,0.107994888,-0.36604044,-0.370148728,-0.394108627,-0.197645359,0.712956755,0.782504392,-0.256805682,0.560486464,-0.628292,0.20849629,0.278668756,0.440784226,0.160540873,0.455825836,0.373131173,0.335483644,-0.449250837,0.675023669,1.007293651,2,3,1,7,1,5
1136,K. Lasagna,1.314790237,-0.445865651,-2.427256616,-0.522691277,-1.650716124,-1.540612662,-1.943587081,-0.077520678,-1.017171475,-1.432052789,0.178075991,-1.042554489,1.469279101,1.657396833,0.034165202,-0.204424012,-0.724454993,0.13895314,0.535360332,-1.757789675,0.48790904,0.642204333,1,2,1,1,3,1
1137,Y. Karamoh,0.135203064,0.713963016,-1.081401616,-0.172663099,-1.347923834,-0.982814051,-1.128499996,1.290733229,-0.285989875,-0.934778762,0.721441554,-1.042554489,0.622685922,0.436113845,1.18097816,0.086179818,0.04990887,-0.083138233,0.019431263,-1.205766371,0.675023669,-0.344567784,1,3,1,1,3,1
1138,M. De Sciglio,-0.733966433,-0.76218256,1.183508481,0.75718228,0.710093871,0.502533519,0.950513179,0.31199195,0.821631612,1.177042305,-1.107611436,-1.042554489,-1.321408857,-0.872317561,-0.975695978,0.669775889,-0.799180092,1.129798375,0.89550799,1.056447053,0.137314653,-3.127150359,3,4,2,2,0,0
1139,A. Younes,1.873542056,-0.76218256,-0.051410014,1.511889821,0.048565782,-1.262023223,0.939753113,1.739759681,-1.392832972,-1.1088545,0.898352037,-1.042554489,1.702036153,1.526399246,1.308504916,-0.811013452,2.067204536,1.360483365,-0.69402955,0.801458804,1.642284009,0.844041165,2,0,3,7,1,3
1140,R. Sottil,-0.733966433,0.819401985,-1.694469179,1.267540965,-0.430735049,-0.903862046,-0.57961253,1.797311148,0.879536381,-1.28834125,1.139791258,-0.290250085,1.369736605,1.441793627,2.838629885,1.584884002,-0.465593397,1.722553502,1.692404825,-0.435872309,0.557188016,0.379109277,2,3,1,7,1,5
1141,J. Schouten,-0.733966433,-0.76218256,0.339404451,-0.143875041,0.575834238,-0.057283119,0.518951919,0.154877047,2.195851978,1.590170026,0.542350438,0.691142329,-0.635742194,-1.417191721,-1.873806496,-1.085728776,-0.145625115,-1.243968553,-0.771094823,-0.173607366,-0.0222623,1.093638429,3,1,0,5,0,4
1142,G. Caprari,1.314790237,-0.76218256,-0.992606064,0.75718228,-0.689087127,-0.723598602,-0.51915812,0.698851064,0.702950461,-1.094468782,0.359448767,-0.384686819,1.455299559,1.089588406,1.104186078,0.008810096,0.233289812,0.676424092,0.906023017,-0.417052458,1.438937174,-0.224450236,2,3,1,7,1,5
1143,A. Marusic,0.383537205,0.186768167,-0.896884624,0.970755136,-0.877311319,-0.803431779,-0.395099319,0.100860735,-1.392832972,0.19090868,-0.827867345,-0.578680996,-0.12471016,0.313991876,0.018648885,0.069255012,-0.557119607,-0.213785506,-0.637642109,-0.309378662,0.018363275,-0.553050041,3,4,1,4,0,4
1144,F. Dimarco,-0.733966433,2.295547561,1.373933606,0.411558408,0.715495583,1.60043251,0.81021301,-0.52174025,-0.105323415,0.670312008,-0.696630119,0.328122385,1.165767666,0.89161503,0.155675082,1.826745649,-0.206903795,0.263730064,0.437273121,1.259501901,0.944768384,0.496325023,3,6,0,0,0,0
1145,D. Zappacosta,-0.733966433,1.135718894,-0.880496683,1.4257576,0.124115365,-0.715795996,0.00804692,1.345364337,-0.677035729,0.319744552,-0.462337196,-1.042554489,-0.359902447,0.327944187,-1.333801331,1.588728205,-0.35503801,1.078151438,0.335483644,0.365144044,0.195215792,-0.934175268,2,4,3,3,1,5
1146,R. Ghezzal,-0.113131078,-0.76218256,-0.116724988,1.215687272,0.64298078,0.261835807,0.699143969,0.851325508,1.260713556,0.000310515,0.70407222,-0.529523067,-0.111542099,0.449223393,0.740197733,0.675975216,-0.065850427,0.892956827,0.710179679,0.802752235,0.522730845,1.434790056,3,6,3,3,0,0
1147,A. Conti,-0.733966433,0.292207137,1.037639773,0.08650174,0.227481938,0.992907335,0.550763772,-0.983995476,0.387909682,0.908057825,-0.284940415,0.532814568,-1.591438726,-0.846783664,-0.044175151,0.208555712,-0.603969539,0.085163531,-0.305540815,0.706353826,-0.389467187,1.122015107,3,1,2,6,0,6
1148,Rogério,-0.237298149,0.081329197,0.867678304,0.594879836,0.814402858,0.298790658,0.906092925,0.140310317,-0.560907308,1.174176831,-0.614634858,-0.197441652,-0.316754254,-0.259645456,0.521615995,1.465810865,-0.227616047,0.860782478,0.547374165,1.09943563,0.252115707,0.578017904,3,6,0,2,0,6
1149,O. Aina,-0.733966433,0.503085076,0.461543888,0.588775913,-0.222848596,0.252484149,0.180188606,0.921284842,0.042629007,1.026499565,0.33681646,0.115337534,-0.873573659,-0.365777575,0.561283392,0.935989098,-0.105468254,1.699121541,0.777053378,0.203767258,0.137314653,-0.304130846,3,4,0,2,0,6
1150,M. Svanberg,-0.237298149,0.081329197,-0.34400891,0.134545222,-0.21593553,-0.947320292,-0.177982547,0.389777728,0.066707149,-0.543771356,-0.04142838,0.071752229,1.63119589,0.575695732,1.41104956,-0.547236732,0.569047314,0.243340658,-0.084602059,0.008262004,0.156728454,0.561810828,2,3,3,3,1,5
1151,Hernani,-0.733966433,1.030279925,-0.123926682,0.23852245,0.060608598,0.606544806,-0.215737442,0.013947658,1.345816075,0.836802373,0.301727525,0.844945815,0.276866092,-0.499126446,-0.750741484,0.069255012,-0.465593397,0.01912943,0.09135822,-0.293656344,-0.211551977,0.904171048,3,1,0,5,0,0
1152,A. Skov Olsen,-0.051047543,-0.76218256,-0.356245445,1.595169452,-0.019008943,-0.200358728,0.076522808,1.710256392,-0.006015907,-0.137056353,0.646655706,-1.042554489,1.118084527,0.993108782,0.301384546,1.638012158,0.708513435,1.23014592,0.559334721,0.198720163,-0.189973999,0.169907795,2,3,3,3,1,5
1153,Marlon,-0.733966433,-0.76218256,1.610987609,-1.634347193,1.801453735,0.266494502,1.760243823,-1.857205411,0.409792235,1.216814357,-1.822186193,0.651994842,-1.300171779,-1.434251351,-0.912769616,-1.481641438,-0.774060929,-0.16552323,-1.081448432,1.628765968,-1.305793789,-0.107798106,0,5,2,6,2,2
1154,M. Fares,-0.733966433,-0.76218256,0.564952181,-0.067357552,-0.185121398,0.106412736,0.028478687,0.484378269,0.49601597,0.095228212,0.264525898,1.453612469,0.242915342,-0.784372116,0.467954258,1.155235816,0.455825836,-0.707984424,0.474475105,0.478181718,-1.589372685,1.007293651,3,1,0,5,0,0
1155,A. Sanabria,1.501040843,0.503085076,-1.677632247,-0.067357552,-0.839155376,-1.251683173,-1.036082924,0.211957983,0.559354886,-1.249859346,0.726164661,-0.728907187,1.405745046,1.282167057,0.801760405,-0.433364373,-0.627676364,-0.455962187,0.571242472,-0.944198279,0.098140026,0.396063852,1,2,1,1,3,1
1156,R. Vieira,-0.733966433,-0.76218256,0.39196464,-0.03974362,0.639620834,0.759843923,0.316784872,-0.647268676,-1.017171475,0.130450679,-0.047229867,-0.779928951,0.450525134,-0.665230602,-0.559040246,-0.234075624,-0.651575148,-0.287881115,-0.79071019,0.120773779,-0.255137115,1.219794036,3,1,0,0,0,4
1157,J. Murillo,-0.733966433,-0.76218256,0.181282058,-2.417693771,0.267095914,1.503186953,-0.722155586,-1.378156761,-0.20744853,0.620610608,-0.766361882,0.651994842,-1.156367451,-1.254321149,0.095493336,-0.41138148,-1.262574105,-1.411318144,-1.639786563,-0.613812448,-1.216449935,0.133963913,0,7,2,6,2,2
1158,B. Bereszynski,-0.733966433,-0.340426681,0.840081697,-0.424789914,-0.143102719,0.594828897,0.138649515,-0.384762574,-0.76665867,0.776936472,-0.453695921,0.994476424,-0.540367209,-0.950985184,-0.540483252,0.574290636,-0.699961211,0.253555118,0.004812793,0.157079634,-0.675789417,-0.013094478,3,4,0,2,2,2
1159,Dalbert,-0.733966433,0.292207137,0.226582402,0.134545222,0.112453037,0.252484149,-0.200221764,0.080796494,0.917628471,0.363894469,-0.179201257,-0.678364507,-0.524819858,-0.56388316,0.080270472,1.951446147,-0.046239168,0.392542481,0.498994374,0.20292685,-0.321616745,0.963419875,3,4,0,2,0,6
1160,G. Pezzella,-0.733966433,-0.76218256,0.288189178,0.294100735,-0.144766491,0.348462292,-0.339896593,0.480370071,-1.392832972,0.000310515,-0.33895411,1.554227656,-1.342828231,-0.56388316,0.287106786,1.465810865,-0.651575148,0.459375628,0.64160562,0.040977359,-0.505755959,0.151975792,3,4,0,2,0,6
1161,R. Krunic,-0.733966433,0.819401985,-0.001787245,-0.067357552,-0.264840594,-0.654498048,0.152078443,-0.007147097,0.762780129,-0.036828442,0.7481272,-1.042554489,-0.085412628,0.341797545,1.653972404,-0.965217065,-0.145625115,-0.325726664,0.119600374,-0.036099928,0.804720448,0.859157669,3,1,0,5,1,5
1162,A. Tamèze,-0.733966433,-0.76218256,1.307922519,0.414835041,2.193229218,0.460969032,2.06063999,0.221292603,1.445352431,0.434482549,0.205307142,0.730007161,-1.713186856,0.153554963,-0.449269512,-0.368159513,-0.290639447,-0.189543673,-1.639786563,2.054526129,0.975096984,1.274624165,3,6,2,5,0,0
1163,D. Baselli,-0.733966433,0.608524046,0.41095733,-0.139789232,0.659695688,0.675368344,0.384694295,-0.411311675,1.934193009,1.335120904,0.163471125,0.492494112,-0.751825529,-0.937651922,-0.190178337,0.706673959,-0.557119607,-0.238252847,-0.732286944,0.032842318,-0.042764733,0.310571025,3,1,0,0,0,6
1164,Bremer,-0.051047543,-0.76218256,0.954114348,-1.250916881,0.576991454,1.151468511,0.436901794,-1.190754982,-0.006015907,1.819160336,0.183538126,2.268839568,-1.001567955,-0.784372116,-0.672686032,-1.481641438,-1.146814807,-0.664267847,-0.713090414,0.146765249,-1.36673312,0.097697661,0,7,2,6,2,2
1165,E. Torregrossa,1.252706702,0.713963016,-0.907891411,-0.392985145,-1.375587227,-0.803431779,-1.076316974,0.982539188,0.114385579,-1.280596841,1.963120168,-0.151630688,1.571701482,1.369736942,2.719859587,-0.523913386,1.13087325,0.149580307,-0.009885341,-0.93588235,1.516672201,1.421682556,1,3,1,1,3,1
1166,S. Esposito,1.811458521,-0.76218256,-1.272954156,0.071532558,-0.671644836,-0.903862046,-0.596730134,0.883473189,0.207888728,0.495580382,1.04276789,0.80690498,2.53165161,2.250751922,0.789541682,-0.824529343,1.091255423,-1.33562313,-0.713090414,-0.831763263,1.034928265,1.868676322,1,2,1,1,3,1
1167,A. Grassi,0.073119528,0.608524046,-0.138415018,-0.123512055,-0.322249239,-1.346825385,-0.172029449,-0.227397548,1.226101089,0.645586098,-0.752310996,0.158572753,-0.12471016,-0.585954754,0.125724822,-0.026607409,0.179461869,-1.392189186,-0.771094823,-0.509294475,0.505366003,-0.553050041,3,1,0,4,0,4
1168,Lyanco,-0.733966433,-0.76218256,1.159385024,-1.497599672,0.881014994,1.374866398,0.608855515,-0.332845893,-0.76665867,1.673569137,-0.929412736,3.417337599,-0.945907468,-1.301772437,-0.325761724,-0.893579827,-1.262574105,0.181206582,-0.546206199,0.486364123,-1.158207179,-0.165703536,0,5,2,6,2,2
