,Date,Time,Open,High,Low,Last,ATR,FractalSell,FractalWk,OpenTrade,StopLoss,TakeProfit,Close Trade,OpenTradeNew,StoplossNew,TakeProfitNew,CloseTradeNew
560, '2018/8/27', '00:00:00.0',1.28454,1.30432,1.2829,1.29558,0.02335,0.0,1.26586,1.28454,1.26586,1.3219,0.0,1.28454,1.26586,1.3219,0.0
561, '2018/9/3', '00:00:00.0',1.29162,1.30285,1.27856,1.29159,0.02287,0.0,1.26586,1.28454,1.26586,1.3219,0.0,1.28454,1.26586,1.3219,0.0
562, '2018/9/10', '00:00:00.0',1.29216,1.31439,1.2897,1.30692,0.02253,0.0,1.26586,1.28454,1.26586,1.3219,0.0,1.28454,1.26586,1.3219,0.0
563, '2018/9/17', '00:00:00.0',1.30713,1.32986,1.30547,1.308,0.0227,0.0,1.26586,1.28454,1.26586,1.3219,0.03736000000000006,1.28454,1.26586,1.3219,0.03736000000000006
564, '2018/9/24', '00:00:00.0',1.30798,1.32178,1.30005,1.30301,0.02223,0.0,1.26586,1.30798,1.26586,1.3922199999999998,0.0,1.30798,1.26586,1.3922199999999998,0.0
565, '2018/10/1', '00:00:00.0',1.30427,1.31236,1.29219,1.31152,0.02236,0.0,1.26586,1.30798,1.26586,1.3922199999999998,0.0,1.30798,1.26586,1.3922199999999998,0.0
566, '2018/10/8', '00:00:00.0',1.31243,1.32579,1.30283,1.3151,0.02261,0.0,1.26586,1.30798,1.26586,1.3922199999999998,0.0,1.30798,1.26586,1.3922199999999998,0.0
567, '2018/10/15', '00:00:00.0',1.30861,1.32364,1.30114,1.30655,0.02234,0.0,1.26586,1.30798,1.26586,1.3922199999999998,0.0,1.30798,1.26586,1.3922199999999998,0.0
568, '2018/10/22', '00:00:00.0',1.30749,1.30902,1.27771,1.28276,0.0226,0.0,1.26586,1.30798,1.26586,1.3922199999999998,0.0,1.30798,1.26586,1.3922199999999998,0.0
569, '2018/10/29', '00:00:00.0',1.28249,1.30411,1.2696,1.29643,0.02329,0.0,1.26586,1.30798,1.26586,1.3922199999999998,0.0,1.30798,1.26586,1.3922199999999998,0.0
570, '2018/11/5', '00:00:00.0',1.30235,1.31747,1.29582,1.29749,0.02328,0.0,1.26586,1.30798,1.26586,1.3922199999999998,0.0,1.30798,1.26586,1.3922199999999998,0.0
571, '2018/11/12', '00:00:00.0',1.29172,1.30726,1.27238,1.28276,0.0232,0.0,1.26586,1.30798,1.26586,1.3922199999999998,0.0,1.30798,1.26586,1.3922199999999998,0.0
572, '2018/11/19', '00:00:00.0',1.28465,1.29279,1.27641,1.28135,0.0228,0.0,1.26586,1.30798,1.26586,1.3922199999999998,0.0,1.30798,1.26586,1.3922199999999998,0.0
573, '2018/11/26', '00:00:00.0',1.28267,1.28642,1.27255,1.27512,0.02224,0.0,1.26586,1.30798,1.26586,1.3922199999999998,0.0,1.30798,1.26586,1.3922199999999998,0.0
574, '2018/12/3', '00:00:00.0',1.2737,1.28398,1.26585,1.27328,0.02232,0.0,1.26586,1.30798,1.26586,1.3922199999999998,-0.042119999999999935,1.30798,1.26586,1.3922199999999998,-0.042119999999999935
575, '2018/12/10', '00:00:00.0',1.27048,1.27599,1.2477,1.25871,0.02274,1.24714,1.24714,1.27048,1.26586,1.3171600000000003,-0.0046200000000000685,1.27048,1.26586,1.2797200000000002,-0.0046200000000000685
576, '2018/12/17', '00:00:00.0',1.26029,1.27074,1.25743,1.26294,0.02252,0.0,1.24714,1.26029,1.24714,1.28659,0.0,1.26029,1.24714,1.28659,0.0
577, '2018/12/24', '00:00:00.0',1.26483,1.27387,1.26161,1.26977,0.0224,0.0,1.24714,1.26029,1.24714,1.28659,0.0,1.26029,1.24714,1.28659,0.0
578, '2018/12/31', '00:00:00.0',1.26977,1.28152,1.24056,1.27266,0.02318,0.0,1.24714,1.26029,1.24714,1.28659,-0.013149999999999995,1.26029,1.24714,1.28659,-0.013149999999999995
579, '2019/1/7', '00:00:00.0',1.27252,1.28661,1.27068,1.28383,0.02292,0.0,1.24714,1.27252,1.24714,1.3232800000000005,0.0,1.27252,1.24714,1.3232800000000005,0.0
580, '2019/1/14', '00:00:00.0',1.28562,1.3001,1.26695,1.28744,0.02332,0.0,1.24714,1.27252,1.24714,1.3232800000000005,0.0,1.27252,1.24714,1.3232800000000005,0.0
581, '2019/1/21', '00:00:00.0',1.28795,1.3218,1.28306,1.32003,0.0238,0.0,1.24714,1.27252,1.24714,1.3232800000000005,0.0,1.27252,1.24714,1.3232800000000005,0.0
582, '2019/1/28', '00:00:00.0',1.31868,1.32119,1.30434,1.30786,0.02371,0.0,1.24714,1.27252,1.24714,1.3232800000000005,0.0,1.27252,1.24714,1.3232800000000005,0.0
583, '2019/2/4', '00:00:00.0',1.30606,1.31034,1.28544,1.29417,0.02368,0.0,1.24714,1.27252,1.24714,1.3232800000000005,0.0,1.27252,1.24714,1.3232800000000005,0.0
584, '2019/2/11', '00:00:00.0',1.29365,1.29588,1.2773,1.28883,0.02318,1.27693,1.27693,1.27252,1.24714,1.3232800000000005,0.0,1.27252,1.24714,1.3232800000000005,0.0
585, '2019/2/18', '00:00:00.0',1.29072,1.31094,1.28916,1.30594,0.02344,0.0,1.27693,1.27252,1.27693,1.3232800000000005,0.0,1.27252,1.27693,1.3232800000000005,0.0
586, '2019/2/25', '00:00:00.0',1.30732,1.33505,1.30508,1.32077,0.02378,0.0,1.27693,1.27252,1.27693,1.3232800000000005,0.05076000000000036,1.27252,1.27693,1.3232800000000005,0.05076000000000036
587, '2019/3/4', '00:00:00.0',1.32491,1.32545,1.299,1.30152,0.02372,0.0,1.27693,1.32491,1.27693,1.4208700000000003,0.0,1.32491,1.27693,1.4208700000000003,0.0
588, '2019/3/11', '00:00:00.0',1.29691,1.33819,1.29607,1.32916,0.02457,0.0,1.27693,1.32491,1.27693,1.4208700000000003,0.0,1.32491,1.27693,1.4208700000000003,0.0
589, '2019/3/18', '00:00:00.0',1.32964,1.33113,1.3004,1.32082,0.02491,0.0,1.27693,1.32491,1.27693,1.4208700000000003,0.0,1.32491,1.27693,1.4208700000000003,0.0
590, '2019/3/25', '00:00:00.0',1.32168,1.32693,1.29776,1.30374,0.02517,0.0,1.27693,1.32491,1.27693,1.4208700000000003,0.0,1.32491,1.27693,1.4208700000000003,0.0
591, '2019/4/1', '00:00:00.0',1.30413,1.31964,1.29871,1.30367,0.02505,0.0,1.27693,1.32491,1.27693,1.4208700000000003,0.0,1.32491,1.27693,1.4208700000000003,0.0
592, '2019/4/8', '00:00:00.0',1.30396,1.31329,1.30268,1.30708,0.02458,0.0,1.27693,1.32491,1.27693,1.4208700000000003,0.0,1.32491,1.27693,1.4208700000000003,0.0
593, '2019/4/15', '00:00:00.0',1.30803,1.31193,1.29789,1.29971,0.02424,0.0,1.27693,1.32491,1.27693,1.4208700000000003,0.0,1.32491,1.27693,1.4208700000000003,0.0
